pattern	pattern_idx	sample_idx
sorted_descending	3	99
has_majority	12	100
has_majority	12	101
mountain_pattern	7	102
mountain_pattern	7	103
mountain_pattern	7	104
sorted_descending	3	105
has_majority	12	106
mountain_pattern	7	107
has_majority	12	108
sorted_descending	3	109
sorted_ascending	4	110
has_majority	12	111
sorted_ascending	4	112
mountain_pattern	7	113
sorted_descending	3	114
sorted_descending	3	115
has_majority	12	116
sorted_descending	3	117
has_majority	12	118
mountain_pattern	7	119
has_majority	12	120
sorted_ascending	4	121
has_majority	12	122
has_majority	12	123
mountain_pattern	7	124
sorted_descending	3	125
mountain_pattern	7	126
sorted_ascending	4	127
sorted_ascending	4	128
mountain_pattern	7	129
sorted_ascending	4	130
sorted_descending	3	131
sorted_ascending	4	132
mountain_pattern	7	133
sorted_ascending	4	134
sorted_ascending	4	135
has_majority	12	136
sorted_ascending	4	137
sorted_descending	3	138
mountain_pattern	7	139
sorted_descending	3	140
sorted_ascending	4	141
sorted_descending	3	142
mountain_pattern	7	143
mountain_pattern	7	144
sorted_ascending	4	145
mountain_pattern	7	146
mountain_pattern	7	147
sorted_descending	3	148
has_majority	12	149
has_majority	12	150
sorted_descending	3	151
mountain_pattern	7	152
has_majority	12	153
sorted_ascending	4	154
has_majority	12	155
has_majority	12	156
has_majority	12	157
has_majority	12	158
mountain_pattern	7	159
mountain_pattern	7	160
mountain_pattern	7	161
has_majority	12	162
has_majority	12	163
sorted_ascending	4	164
sorted_descending	3	165
has_majority	12	166
has_majority	12	167
sorted_descending	3	168
sorted_ascending	4	169
has_majority	12	170
mountain_pattern	7	171
has_majority	12	172
sorted_descending	3	173
has_majority	12	174
sorted_descending	3	175
has_majority	12	176
mountain_pattern	7	177
has_majority	12	178
sorted_ascending	4	179
sorted_descending	3	180
has_majority	12	181
sorted_ascending	4	182
mountain_pattern	7	183
has_majority	12	184
has_majority	12	185
sorted_descending	3	186
sorted_ascending	4	187
has_majority	12	188
has_majority	12	189
sorted_descending	3	190
sorted_ascending	4	191
sorted_descending	3	192
has_majority	12	193
sorted_descending	3	194
sorted_descending	3	195
has_majority	12	196
sorted_descending	3	197
has_majority	12	198
mountain_pattern	7	199
sorted_descending	3	200
has_majority	12	201
sorted_ascending	4	202
sorted_ascending	4	203
has_majority	12	204
sorted_descending	3	205
sorted_ascending	4	206
sorted_ascending	4	207
has_majority	12	208
has_majority	12	209
has_majority	12	210
mountain_pattern	7	211
sorted_ascending	4	212
mountain_pattern	7	213
has_majority	12	214
has_majority	12	215
has_majority	12	216
sorted_descending	3	217
sorted_descending	3	218
sorted_ascending	4	219
has_majority	12	220
has_majority	12	221
sorted_ascending	4	222
has_majority	12	223
sorted_ascending	4	224
has_majority	12	225
has_majority	12	226
sorted_ascending	4	227
sorted_descending	3	228
has_majority	12	229
has_majority	12	230
sorted_ascending	4	231
has_majority	12	232
mountain_pattern	7	233
sorted_ascending	4	234
sorted_ascending	4	235
sorted_ascending	4	236
has_majority	12	237
sorted_ascending	4	238
sorted_descending	3	239
has_majority	12	240
has_majority	12	241
has_majority	12	242
has_majority	12	243
sorted_descending	3	244
mountain_pattern	7	245
mountain_pattern	7	246
sorted_descending	3	247
has_majority	12	248
sorted_ascending	4	249
sorted_descending	3	250
sorted_ascending	4	251
sorted_descending	3	252
has_majority	12	253
has_majority	12	254
sorted_ascending	4	255
sorted_descending	3	256
has_majority	12	257
mountain_pattern	7	258
mountain_pattern	7	259
mountain_pattern	7	260
sorted_descending	3	261
has_majority	12	262
mountain_pattern	7	263
has_majority	12	264
mountain_pattern	7	265
has_majority	12	266
sorted_descending	3	267
has_majority	12	268
sorted_ascending	4	269
mountain_pattern	7	270
sorted_ascending	4	271
has_majority	12	272
has_majority	12	273
sorted_descending	3	274
has_majority	12	275
sorted_ascending	4	276
sorted_ascending	4	277
has_majority	12	278
sorted_ascending	4	279
has_majority	12	280
sorted_ascending	4	281
has_majority	12	282
has_majority	12	283
mountain_pattern	7	284
sorted_ascending	4	285
has_majority	12	286
sorted_ascending	4	287
sorted_ascending	4	288
sorted_descending	3	289
has_majority	12	290
has_majority	12	291
mountain_pattern	7	292
has_majority	12	293
has_majority	12	294
has_majority	12	295
sorted_descending	3	296
mountain_pattern	7	297
sorted_ascending	4	298
has_majority	12	299
has_majority	12	300
mountain_pattern	7	301
sorted_descending	3	302
sorted_descending	3	303
mountain_pattern	7	304
mountain_pattern	7	305
has_majority	12	306
sorted_ascending	4	307
sorted_ascending	4	308
has_majority	12	309
has_majority	12	310
mountain_pattern	7	311
mountain_pattern	7	312
sorted_ascending	4	313
has_majority	12	314
has_majority	12	315
mountain_pattern	7	316
has_majority	12	317
has_majority	12	318
has_majority	12	319
sorted_ascending	4	320
mountain_pattern	7	321
sorted_ascending	4	322
has_majority	12	323
has_majority	12	324
has_majority	12	325
sorted_ascending	4	326
sorted_descending	3	327
mountain_pattern	7	328
sorted_ascending	4	329
sorted_ascending	4	330
sorted_ascending	4	331
sorted_ascending	4	332
mountain_pattern	7	333
has_majority	12	334
has_majority	12	335
sorted_ascending	4	336
sorted_descending	3	337
sorted_ascending	4	338
sorted_ascending	4	339
mountain_pattern	7	340
sorted_descending	3	341
sorted_descending	3	342
has_majority	12	343
mountain_pattern	7	344
mountain_pattern	7	345
sorted_ascending	4	346
sorted_ascending	4	347
sorted_ascending	4	348
has_majority	12	349
has_majority	12	350
sorted_descending	3	351
sorted_descending	3	352
sorted_descending	3	353
sorted_ascending	4	354
mountain_pattern	7	355
has_majority	12	356
sorted_ascending	4	357
has_majority	12	358
has_majority	12	359
has_majority	12	360
mountain_pattern	7	361
has_majority	12	362
mountain_pattern	7	363
sorted_ascending	4	364
sorted_ascending	4	365
has_majority	12	366
has_majority	12	367
has_majority	12	368
has_majority	12	369
sorted_ascending	4	370
sorted_descending	3	371
sorted_ascending	4	372
sorted_descending	3	373
has_majority	12	374
has_majority	12	375
has_majority	12	376
has_majority	12	377
sorted_ascending	4	378
mountain_pattern	7	379
has_majority	12	380
has_majority	12	381
sorted_ascending	4	382
has_majority	12	383
mountain_pattern	7	384
sorted_ascending	4	385
sorted_ascending	4	386
has_majority	12	387
sorted_descending	3	388
has_majority	12	389
mountain_pattern	7	390
has_majority	12	391
has_majority	12	392
has_majority	12	393
sorted_descending	3	394
mountain_pattern	7	395
has_majority	12	396
mountain_pattern	7	397
has_majority	12	398
