pattern	pattern_idx	sample_idx
mountain_pattern	7	300
mountain_pattern	7	301
mountain_pattern	7	302
sorted_ascending	4	303
has_majority	12	304
sorted_ascending	4	305
has_majority	12	306
sorted_descending	3	307
mountain_pattern	7	308
sorted_ascending	4	309
sorted_descending	3	310
sorted_ascending	4	311
has_majority	12	312
mountain_pattern	7	313
sorted_descending	3	314
mountain_pattern	7	315
sorted_ascending	4	316
mountain_pattern	7	317
sorted_descending	3	318
has_majority	12	319
has_majority	12	320
mountain_pattern	7	321
has_majority	12	322
has_majority	12	323
has_majority	12	324
mountain_pattern	7	325
has_majority	12	326
has_majority	12	327
sorted_descending	3	328
has_majority	12	329
mountain_pattern	7	330
mountain_pattern	7	331
sorted_ascending	4	332
sorted_ascending	4	333
has_majority	12	334
sorted_descending	3	335
sorted_descending	3	336
sorted_descending	3	337
sorted_descending	3	338
sorted_descending	3	339
sorted_ascending	4	340
sorted_descending	3	341
has_majority	12	342
sorted_ascending	4	343
has_majority	12	344
mountain_pattern	7	345
mountain_pattern	7	346
sorted_descending	3	347
has_majority	12	348
sorted_ascending	4	349
sorted_descending	3	350
has_majority	12	351
has_majority	12	352
sorted_ascending	4	353
sorted_ascending	4	354
sorted_descending	3	355
has_majority	12	356
has_majority	12	357
sorted_ascending	4	358
sorted_descending	3	359
has_majority	12	360
sorted_ascending	4	361
has_majority	12	362
has_majority	12	363
sorted_ascending	4	364
mountain_pattern	7	365
sorted_descending	3	366
mountain_pattern	7	367
has_majority	12	368
has_majority	12	369
sorted_ascending	4	370
sorted_ascending	4	371
has_majority	12	372
has_majority	12	373
has_majority	12	374
sorted_ascending	4	375
has_majority	12	376
mountain_pattern	7	377
has_majority	12	378
has_majority	12	379
has_majority	12	380
has_majority	12	381
mountain_pattern	7	382
has_majority	12	383
mountain_pattern	7	384
sorted_descending	3	385
has_majority	12	386
has_majority	12	387
sorted_descending	3	388
mountain_pattern	7	389
has_majority	12	390
sorted_descending	3	391
has_majority	12	392
sorted_ascending	4	393
mountain_pattern	7	394
mountain_pattern	7	395
sorted_ascending	4	396
has_majority	12	397
sorted_ascending	4	398
